DEPARTAMENTO,MUNICIPIO,ZZ,PP,PUESTO,MESA,COD CAN,CANDIDATO,POTENCIAL,% Partic. Mesa PRE,Votos Mesa PRE,Votos Mesa ESC,Votos Cand. PRE,Votos Cand. ESC,Dif. Cand. Neta,% Cand. Mesa PRE,% Cand. Mesa ESC,% Cand. Mun PRE,% Cand. Mun ESC,Dif. % Mesa-Mun PRE,Dif. % Mesa-Mun ESC,Var. Súbita PRE,Var. Súbita ESC,Concent. Cand. PRE,Concent. Cand. ESC,Diferencias Mesa (-),Diferencias Mesa (+),Dif. Mesa Neta,En términos,Estado del sobre,Excluida,Firmas Jurados,Recontada Comisión,Recontada Jurados,Sufragantes E11 según E14,Sufragantes según E11,Tacahaduras y/o Enmendaduras,Total Votos E14,Votos Urna,Votos Incinerados
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,06,NUEVA YORK - PORT CHESTER,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5686,398,0,340.0,,,0.8543,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-398.0,0.0,-398.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,82,MARTES HOUSTON - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0416,416,0,339.0,,,0.8149,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-416.0,0.0,-416.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,05,ORLANDO - TAMPA,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5843,409,0,339.0,,,0.8289,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-409.0,0.0,-409.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,86,SABADO ORLANDO - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0389,389,0,339.0,,,0.8715,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-389.0,0.0,-389.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,11.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5529,387,0,338.0,,,0.8734,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-387.0,0.0,-387.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,10.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5671,397,0,337.0,,,0.8489,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-397.0,0.0,-397.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,85,VIERNES MIAMI - CONSULADO,6.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0496,496,0,337.0,,,0.6794,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-496.0,0.0,-496.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,86,SABADO ORLANDO - CONSULADO,6.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0466,466,0,337.0,,,0.7232,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-466.0,0.0,-466.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,86,SABADO MIAMI - CONSULADO,6.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0504,504,0,336.0,,,0.6667,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-504.0,0.0,-504.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,85,VIERNES NUEVA YORK - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0592,592,0,336.0,,,0.5676,,0.721,,,,3. Alta,0. Mínima,2. Alta,0. Baja,-592.0,0.0,-592.0,,,,0,,,,0,,,,
88 CONSULADOS,655-PANAMA,5.0,86,SABADO PANAMA - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0483,483,0,335.0,,,0.6936,,0.6485,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-483.0,0.0,-483.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,09,MIAMI - WEST PALM BEACH,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5557,389,0,334.0,,,0.8586,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-389.0,0.0,-389.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,05,ORLANDO - TAMPA,4.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.54,378,0,334.0,,,0.8836,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-378.0,0.0,-378.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,12.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.59,413,0,333.0,,,0.8063,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-413.0,0.0,-413.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5614,393,0,333.0,,,0.8473,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-393.0,0.0,-393.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,04,NUEVA YORK - BRENTWOOD,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5657,396,0,333.0,,,0.8409,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-396.0,0.0,-396.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,04,ATLANTA - CHARLOTTE,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6029,422,0,332.0,,,0.7867,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-422.0,0.0,-422.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,18.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5743,402,0,332.0,,,0.8259,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-402.0,0.0,-402.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,22.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5971,418,0,332.0,,,0.7943,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-418.0,0.0,-418.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,04,ATLANTA - CHARLOTTE,4.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.62,434,0,331.0,,,0.7627,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-434.0,0.0,-434.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,81,LUNES MIAMI - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0362,362,0,331.0,,,0.9144,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-362.0,0.0,-362.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,09,MIAMI - WEST PALM BEACH,13.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5971,418,0,330.0,,,0.7895,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-418.0,0.0,-418.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,6.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5057,354,0,329.0,,,0.9294,,0.721,,,,4. Muy Alta,0. Mínima,3. Muy Alta,0. Baja,-354.0,0.0,-354.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,09,MIAMI - WEST PALM BEACH,4.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5386,377,0,329.0,,,0.8727,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-377.0,0.0,-377.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,04,ORLANDO - JACKSONVILLE,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5971,418,0,329.0,,,0.7871,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-418.0,0.0,-418.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,10.0,04,BOSTON - CENTRAL FALLS,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5743,402,0,328.0,,,0.8159,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-402.0,0.0,-402.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,7.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5329,373,0,328.0,,,0.8794,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-373.0,0.0,-373.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,6.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5486,384,0,327.0,,,0.8516,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-384.0,0.0,-384.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,81,LUNES MIAMI - CONSULADO,10.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0344,344,0,327.0,,,0.9506,,0.721,,,,4. Muy Alta,0. Mínima,3. Muy Alta,0. Baja,-344.0,0.0,-344.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,07,NEWARK - HACKENSACK,5.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5543,388,0,327.0,,,0.8428,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-388.0,0.0,-388.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,60.0,06,SALT LAKE CITY,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6271,439,0,326.0,,,0.7426,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-439.0,0.0,-439.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,14.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5829,408,0,325.0,,,0.7966,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-408.0,0.0,-408.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,85,VIERNES ORLANDO - CONSULADO,5.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0459,459,0,325.0,,,0.7081,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-459.0,0.0,-459.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,15.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5329,373,0,324.0,,,0.8686,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-373.0,0.0,-373.0,,,,0,,,,0,,,,
88 CONSULADOS,250-CANADA,10.0,82,MARTES TORONTO CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0458,458,0,323.0,,,0.7052,,0.5021,,,,4. Muy Alta,0. Mínima,2. Alta,0. Baja,-458.0,0.0,-458.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,24.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5557,389,0,323.0,,,0.8303,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-389.0,0.0,-389.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,60.0,04,SAN FRANCISCO - DENVER,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.67,469,0,323.0,,,0.6887,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-469.0,0.0,-469.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,04,ATLANTA - CHARLOTTE,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6,420,0,322.0,,,0.7667,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-420.0,0.0,-420.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,04,ATLANTA - CHARLOTTE,6.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6457,452,0,322.0,,,0.7124,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-452.0,0.0,-452.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,82,MARTES ATLANTA - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0379,379,0,322.0,,,0.8496,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-379.0,0.0,-379.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5686,398,0,322.0,,,0.809,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-398.0,0.0,-398.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,81,LUNES MIAMI - CONSULADO,9.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0395,395,0,321.0,,,0.8127,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-395.0,0.0,-395.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,09,MIAMI - WEST PALM BEACH,10.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5829,408,0,320.0,,,0.7843,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-408.0,0.0,-408.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,82,MARTES NUEVA YORK - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0473,473,0,320.0,,,0.6765,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-473.0,0.0,-473.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,84,JUEVES ORLANDO - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0378,378,0,320.0,,,0.8466,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-378.0,0.0,-378.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,35.0,84,JUEVES LOS ANGELES - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.052,520,0,319.0,,,0.6135,,0.721,,,,2. Media,0. Mínima,2. Alta,0. Baja,-520.0,0.0,-520.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,84,JUEVES MIAMI - CONSULADO,13.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0367,367,0,319.0,,,0.8692,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-367.0,0.0,-367.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,05,ORLANDO - TAMPA,11.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5943,416,0,319.0,,,0.7668,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-416.0,0.0,-416.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,23.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5571,390,0,318.0,,,0.8154,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-390.0,0.0,-390.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,85,VIERNES MIAMI - CONSULADO,5.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0414,414,0,318.0,,,0.7681,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-414.0,0.0,-414.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,84,JUEVES ORLANDO - CONSULADO,5.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0434,434,0,318.0,,,0.7327,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-434.0,0.0,-434.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,35.0,85,VIERNES LOS ANGELES - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0513,513,0,317.0,,,0.6179,,0.721,,,,2. Media,0. Mínima,2. Alta,0. Baja,-513.0,0.0,-513.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,86,SABADO MIAMI - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0359,359,0,317.0,,,0.883,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-359.0,0.0,-359.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,83,MIERCOLES ORLANDO - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0365,365,0,317.0,,,0.8685,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-365.0,0.0,-365.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,15.0,81,LUNES CHICAGO - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0541,541,0,316.0,,,0.5841,,0.721,,,,2. Media,0. Mínima,2. Alta,0. Baja,-541.0,0.0,-541.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,05,HOUSTON - DALLAS,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5514,386,0,316.0,,,0.8187,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-386.0,0.0,-386.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,05,HOUSTON - DALLAS,4.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5957,417,0,316.0,,,0.7578,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-417.0,0.0,-417.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5471,383,0,316.0,,,0.8251,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-383.0,0.0,-383.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,05,ORLANDO - TAMPA,12.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.58,406,0,316.0,,,0.7783,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-406.0,0.0,-406.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,05,NEWARK - DOVER,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5771,404,0,315.0,,,0.7797,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-404.0,0.0,-404.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,04,ORLANDO - JACKSONVILLE,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5586,391,0,315.0,,,0.8056,,0.721,,,,1. Baja,0. Mínima,3. Muy Alta,0. Baja,-391.0,0.0,-391.0,,,,0,,,,0,,,,
88 CONSULADOS,250-CANADA,2.0,83,MIERCOLES CALGARY CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0479,479,0,314.0,,,0.6555,,0.5021,,,,3. Alta,0. Mínima,2. Alta,0. Baja,-479.0,0.0,-479.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,05,HOUSTON - DALLAS,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5871,411,0,314.0,,,0.764,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-411.0,0.0,-411.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,11.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5786,405,0,314.0,,,0.7753,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-405.0,0.0,-405.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,08,NEWARK  - MORRISTOWN,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5429,380,0,314.0,,,0.8263,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-380.0,0.0,-380.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,05,HOUSTON - DALLAS,5.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6029,422,0,313.0,,,0.7417,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-422.0,0.0,-422.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,05,NUEVA YORK - CONNECTICUT - BRIDGE,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5657,396,0,313.0,,,0.7904,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-396.0,0.0,-396.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,83,MIERCOLES NUEVA YORK - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0461,461,0,313.0,,,0.679,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-461.0,0.0,-461.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,05,NEWARK - DOVER,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6314,442,0,312.0,,,0.7059,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-442.0,0.0,-442.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,59.0,05,ORLANDO - TAMPA,6.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5414,379,0,312.0,,,0.8232,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-379.0,0.0,-379.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,86,SABADO HOUSTON - CONSULADO,4.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0504,504,0,309.0,,,0.6131,,0.721,,,,2. Media,0. Mínima,2. Alta,0. Baja,-504.0,0.0,-504.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,82,MARTES ATLANTA - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0373,373,0,308.0,,,0.8257,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-373.0,0.0,-373.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,82,MARTES MIAMI - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0361,361,0,308.0,,,0.8532,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-361.0,0.0,-361.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,06,MIAMI - CORAL SPRINGS,16.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5957,417,0,307.0,,,0.7362,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-417.0,0.0,-417.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,08,MIAMI - WESTON,17.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5671,397,0,307.0,,,0.7733,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-397.0,0.0,-397.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,83,MIERCOLES NUEVA YORK - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0586,586,0,307.0,,,0.5239,,0.721,,,,3. Alta,0. Mínima,2. Alta,0. Baja,-586.0,0.0,-586.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,57.0,05,NEWARK - DOVER,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.57,399,0,307.0,,,0.7694,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-399.0,0.0,-399.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,86,SABADO HOUSTON - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0407,407,0,306.0,,,0.7518,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-407.0,0.0,-407.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,35.0,86,SABADO LOS ANGELES - CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0506,506,0,306.0,,,0.6047,,0.721,,,,2. Media,0. Mínima,2. Alta,0. Baja,-506.0,0.0,-506.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,09,MIAMI - WEST PALM BEACH,3.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5286,370,0,306.0,,,0.827,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-370.0,0.0,-370.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,40.0,83,MIERCOLES MIAMI - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0344,344,0,306.0,,,0.8895,,0.721,,,,3. Alta,0. Mínima,3. Muy Alta,0. Baja,-344.0,0.0,-344.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,04,NUEVA YORK - BRENTWOOD,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.55,385,0,306.0,,,0.7948,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-385.0,0.0,-385.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,1.0,04,ATLANTA - CHARLOTTE,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.56,392,0,305.0,,,0.7781,,0.721,,,,1. Baja,0. Mínima,2. Alta,0. Baja,-392.0,0.0,-392.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,55.0,04,NUEVA YORK - BRENTWOOD,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5757,403,0,305.0,,,0.7568,,0.721,,,,0. Mínima,0. Mínima,2. Alta,0. Baja,-403.0,0.0,-403.0,,,,0,,,,0,,,,
88 CONSULADOS,360-ESTADOS UNIDOS,30.0,05,HOUSTON - DALLAS,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5271,369,0,303.0,,,0.8211,,0.721,,,,2. Media,0. Mínima,3. Muy Alta,0. Baja,-369.0,0.0,-369.0,,,,0,,,,0,,,,
